school_name,year,data_type,education,trade_name,flow_number,flow_rate,province,province_flow_number
上海杉达学院,2022,employment_flow,专科,交通运输、仓储和邮政业,28.0,7.17,,
上海杉达学院,2022,employment_flow,专科,信息传输、软件和信息技术服务业,27.0,6.79,,
上海杉达学院,2022,employment_flow,专科,科学研究和技术服务业,22.0,5.66,,
上海杉达学院,2022,employment_flow,专科,建筑业,19.0,4.91,,
上海杉达学院,2022,employment_flow,专科,教育,18.0,4.53,,
上海杉达学院,2022,employment_flow,专科,制造业,28.0,7.17,,
上海杉达学院,2022,employment_flow,专科,批发和零售业,28.0,7.17,,
上海杉达学院,2022,employment_flow,整体,租赁和商务服务,877.0,19.88,,
上海杉达学院,2022,employment_flow,整体,教育,217.0,4.92,,
上海杉达学院,2022,employment_flow,整体,信息传输、软件和信息技术服务业,274.0,6.22,,
上海杉达学院,2022,employment_flow,整体,建筑业,103.0,2.33,,
上海杉达学院,2022,employment_flow,整体,科学研究和技术服务业,99.0,2.25,,
上海杉达学院,2022,employment_flow,整体,金融业,124.0,2.82,,
上海杉达学院,2022,employment_flow,整体,卫生和社会工作,523.0,11.85,,
上海杉达学院,2022,employment_flow,整体,批发和零售业,341.0,7.73,,
上海杉达学院,2021,employment_flow,本科,租赁和商务服务,497.0,14.11,,
上海杉达学院,2021,employment_flow,本科,教育,394.0,11.18,,
上海杉达学院,2021,employment_flow,本科,批发和零售业,253.0,7.17,,
上海杉达学院,2021,employment_flow,本科,卫生和社会工作,450.0,12.78,,
上海杉达学院,2021,employment_flow,本科,信息传输、软件和信息技术服务业,217.0,6.17,,
上海杉达学院,2021,employment_flow,本科,互联网和相关服务,145.0,4.12,,
上海杉达学院,2021,employment_flow,本科,建筑业,97.0,2.76,,
上海杉达学院,2021,employment_flow,本科,金融业,93.0,2.64,,
上海杉达学院,2021,employment_flow,专科,租赁和商务服务,45.0,11.19,,
上海杉达学院,2021,employment_flow,专科,教育,42.0,10.51,,
上海杉达学院,2021,employment_flow,专科,房地产业,15.0,3.73,,
上海杉达学院,2021,employment_flow,专科,批发和零售业,19.0,4.75,,
上海杉达学院,2021,employment_flow,专科,住宿和餐饮业,16.0,4.07,,
上海杉达学院,2021,employment_flow,专科,制造业,44.0,10.85,,
上海杉达学院,2021,employment_flow,专科,交通运输、仓储和邮政业,38.0,9.49,,
上海杉达学院,2021,employment_flow,整体,租赁和商务服务,545.0,13.88,,
上海杉达学院,2021,employment_flow,整体,教育,437.0,11.12,,
上海杉达学院,2021,employment_flow,整体,信息传输、软件和信息技术服务业,227.0,5.78,,
上海杉达学院,2021,employment_flow,整体,互联网和相关服务,150.0,3.82,,
上海杉达学院,2021,employment_flow,整体,建筑业,103.0,2.62,,
上海杉达学院,2021,employment_flow,整体,金融业,96.0,2.45,,
上海杉达学院,2021,employment_flow,整体,批发和零售业,283.0,7.2,,
上海杉达学院,2021,employment_flow,整体,卫生和社会工作,470.0,11.97,,
上海杉达学院,2020,employment_flow,本科,制造业,550.0,15.83,,
上海杉达学院,2020,employment_flow,本科,卫生和社会工作,462.0,13.3,,
上海杉达学院,2020,employment_flow,本科,租赁和商务服务,385.0,11.08,,
上海杉达学院,2020,employment_flow,本科,信息传输、软件和信息技术服务业,358.0,10.31,,
上海杉达学院,2020,employment_flow,本科,批发和零售业,294.0,8.45,,
上海杉达学院,2020,employment_flow,本科,建筑业,250.0,7.19,,
上海杉达学院,2020,employment_flow,本科,文化、体育和娱乐业,206.0,5.92,,
上海杉达学院,2020,employment_flow,本科,教育,166.0,4.78,,
上海杉达学院,2020,employment_flow,本科,金融业,161.0,4.63,,
上海杉达学院,2020,employment_flow,本科,公共管理、社会保障和社会组织,138.0,3.98,,
上海杉达学院,2020,employment_flow,专科,制造业,115.0,29.52,,
上海杉达学院,2020,employment_flow,专科,租赁和商务服务,48.0,12.18,,
上海杉达学院,2020,employment_flow,专科,交通运输、仓储和邮政业,45.0,11.44,,
上海杉达学院,2020,employment_flow,专科,批发和零售业,35.0,8.86,,
上海杉达学院,2020,employment_flow,专科,信息传输、软件和信息技术服务业,29.0,7.38,,
上海杉达学院,2020,employment_flow,专科,建筑业,20.0,5.17,,
上海杉达学院,2020,employment_flow,专科,公共管理、社会保障和社会组织,19.0,4.8,,
上海杉达学院,2020,employment_flow,专科,科学研究和技术服务业,17.0,4.43,,
上海杉达学院,2020,employment_flow,专科,房地产业,12.0,2.95,,
上海杉达学院,2020,employment_flow,专科,文化、体育和娱乐业,10.0,2.58,,
上海杉达学院,2020,employment_flow,整体,制造业,652.0,16.88,,
上海杉达学院,2020,employment_flow,整体,卫生和社会工作,480.0,12.41,,
上海杉达学院,2020,employment_flow,整体,租赁和商务服务,431.0,11.16,,
上海杉达学院,2020,employment_flow,整体,信息传输、软件和信息技术服务业,390.0,10.08,,
上海杉达学院,2020,employment_flow,整体,批发和零售业,328.0,8.49,,
上海杉达学院,2020,employment_flow,整体,建筑业,272.0,7.03,,
上海杉达学院,2020,employment_flow,整体,文化、体育和娱乐业,219.0,5.67,,
上海杉达学院,2020,employment_flow,整体,教育,174.0,4.5,,
上海杉达学院,2020,employment_flow,整体,金融业,167.0,4.33,,
上海杉达学院,2020,employment_flow,整体,交通运输、仓储和邮政业,158.0,4.1,,
肇庆医学高等专科学校,2023,employment_flow,专科,农、林、牧、渔业,0.0,10.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,制造业,1.0,92.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,电力、热力、燃气及水生产和供应业,0.0,3.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,建筑业,0.0,24.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,批发和零售业,3.0,262.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,交通运输、仓储和邮政业,0.0,17.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,住宿和餐饮业,1.0,72.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,信息传输、软件和信息技术服务业,1.0,49.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,金融业,0.0,9.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,房地产业,0.0,8.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,租赁和商务服务业,1.0,54.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,科学研究和技术服务业,1.0,66.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,水利、环境和公共设施管理业,0.0,1.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,居民服务、修理和其他服务业,1.0,74.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,教育,3.0,250.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,卫生和社会工作,88.0,7811.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,文化、体育和娱乐业,0.0,21.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,公共管理、社会保障和社会组织,1.0,56.0,,
肇庆医学高等专科学校,2023,employment_flow,专科,军队,0.0,3.0,,
沈阳音乐学院,2022,employment_flow,整体,教育,1228.0,52.41,,
沈阳音乐学院,2022,employment_flow,整体,文化、体育和娱乐业,340.0,14.51,,
沈阳音乐学院,2022,employment_flow,整体,批发和零售业,61.0,2.6,,
沈阳音乐学院,2022,employment_flow,整体,信息传输、软件和信息技术服务业,23.0,0.98,,
沈阳音乐学院,2022,employment_flow,整体,租赁和商业服务业,15.0,0.64,,
沈阳音乐学院,2022,employment_flow,整体,居民服务、修理和其他服务业,12.0,0.51,,
沈阳音乐学院,2022,employment_flow,整体,住宿和餐饮业,12.0,0.51,,
沈阳音乐学院,2022,employment_flow,整体,建筑业,10.0,0.43,,
沈阳音乐学院,2022,employment_flow,整体,军队,9.0,0.38,,
沈阳音乐学院,2022,employment_flow,整体,卫生和社会工作,8.0,0.34,,
沈阳音乐学院,2022,employment_flow,整体,公共管理、社会保障和社会组织,7.0,0.3,,
沈阳音乐学院,2022,employment_flow,整体,交通运输、仓储和邮政业,7.0,0.3,,
沈阳音乐学院,2022,employment_flow,整体,金融业,7.0,0.3,,
沈阳音乐学院,2022,employment_flow,整体,制造业,7.0,0.3,,
沈阳音乐学院,2022,employment_flow,整体,农、林、牧、渔业,5.0,0.21,,
沈阳音乐学院,2022,employment_flow,整体,房地产业,4.0,0.17,,
沈阳音乐学院,2022,employment_flow,整体,科学研究和技术服务业,4.0,0.17,,
沈阳音乐学院,2022,employment_flow,整体,水利、环境和公共设施管理业,2.0,0.09,,
沈阳音乐学院,2022,employment_flow,整体,电力、热力、燃气及水生产和供应业,1.0,0.04,,
沈阳音乐学院,2021,employment_flow,整体,教育,1308.0,67.11,,
沈阳音乐学院,2021,employment_flow,整体,文化、体育和娱乐业,370.0,18.98,,
沈阳音乐学院,2021,employment_flow,整体,批发和零售业,18.0,0.92,,
沈阳音乐学院,2021,employment_flow,整体,居民服务、修理和其他服务业,16.0,0.82,,
沈阳音乐学院,2021,employment_flow,整体,租赁和商业服务业,14.0,0.72,,
沈阳音乐学院,2021,employment_flow,整体,金融业,7.0,0.36,,
沈阳音乐学院,2021,employment_flow,整体,建筑业,6.0,0.31,,
沈阳音乐学院,2021,employment_flow,整体,制造业,6.0,0.31,,
沈阳音乐学院,2021,employment_flow,整体,住宿和餐饮业,5.0,0.26,,
沈阳音乐学院,2021,employment_flow,整体,房地产业,4.0,0.21,,
沈阳音乐学院,2021,employment_flow,整体,公共管理、社会保障和社会组织,4.0,0.21,,
沈阳音乐学院,2021,employment_flow,整体,信息传输、软件和信息技术服务业,4.0,0.21,,
沈阳音乐学院,2021,employment_flow,整体,农、林、牧、渔业,2.0,0.1,,
沈阳音乐学院,2021,employment_flow,整体,水利、环境和公共设施管理业,2.0,0.1,,
沈阳音乐学院,2021,employment_flow,整体,卫生和社会工作,2.0,0.1,,
沈阳音乐学院,2021,employment_flow,整体,采矿业,1.0,0.05,,
沈阳音乐学院,2021,employment_flow,整体,电力、热力、燃气及水生产和供应业,1.0,0.05,,
沈阳音乐学院,2021,employment_flow,整体,交通运输、仓储和邮政业,1.0,0.05,,
沈阳音乐学院,2021,employment_flow,整体,科学研究和技术服务业,1.0,0.05,,
沈阳音乐学院,2020,employment_flow,整体,电力、热力、燃气及水生产和供应业,2.0,0.14,,
沈阳音乐学院,2020,employment_flow,整体,房地产业,1.0,0.07,,
沈阳音乐学院,2020,employment_flow,整体,公共管理、社会保障和社会组织,2.0,0.14,,
沈阳音乐学院,2020,employment_flow,整体,建筑业,3.0,0.21,,
沈阳音乐学院,2020,employment_flow,整体,教育,938.0,67.14,,
沈阳音乐学院,2020,employment_flow,整体,金融业,5.0,0.36,,
沈阳音乐学院,2020,employment_flow,整体,居民服务、修理和其他服务业,6.0,0.43,,
沈阳音乐学院,2020,employment_flow,整体,军队,4.0,0.29,,
沈阳音乐学院,2020,employment_flow,整体,批发和零售业,17.0,1.22,,
沈阳音乐学院,2020,employment_flow,整体,水利、环境和公共设施管理业,1.0,0.07,,
沈阳音乐学院,2020,employment_flow,整体,卫生和社会工作,1.0,0.07,,
沈阳音乐学院,2020,employment_flow,整体,文化、体育和娱乐业,242.0,17.32,,
沈阳音乐学院,2020,employment_flow,整体,信息传输、软件和信息技术服务业,7.0,0.5,,
沈阳音乐学院,2020,employment_flow,整体,制造业,5.0,0.36,,
沈阳音乐学院,2020,employment_flow,整体,住宿和餐饮业,2.0,0.14,,
沈阳音乐学院,2020,employment_flow,整体,租赁和商业服务业,2.0,0.14,,
上海政法学院,2022,employment_flow,本科,租赁和商务服务业,399.0,18.51,,
上海政法学院,2022,employment_flow,本科,制造业,299.0,13.85,,
上海政法学院,2022,employment_flow,本科,居民服务、修理和其他服务业,263.0,12.18,,
上海政法学院,2022,employment_flow,本科,公共管理、社会保障和社会组织,182.0,8.42,,
上海政法学院,2022,employment_flow,本科,批发和零售业,159.0,7.38,,
上海政法学院,2022,employment_flow,本科,建筑业,125.0,5.78,,
上海政法学院,2022,employment_flow,本科,教育,120.0,5.57,,
上海政法学院,2022,employment_flow,本科,信息传输、软件和信息技术服务业,114.0,5.29,,
上海政法学院,2022,employment_flow,本科,金融业,113.0,5.22,,
上海政法学院,2022,employment_flow,本科,科学研究和技术服务业,83.0,3.83,,
上海政法学院,2022,employment_flow,硕士,公共管理、社会保障和社会组织,5410.0,1712.0,,
上海政法学院,2022,employment_flow,硕士,租赁和商务服务业,4222.0,1336.0,,
上海政法学院,2022,employment_flow,硕士,居民服务、修理和其他服务业,3678.0,1164.0,,
上海政法学院,2022,employment_flow,硕士,批发和零售业,2705.0,856.0,,
上海政法学院,2022,employment_flow,硕士,制造业,2379.0,753.0,,
上海政法学院,2022,employment_flow,硕士,金融业,2272.0,719.0,,
上海政法学院,2022,employment_flow,硕士,科学研究和技术服务业,2272.0,719.0,,
上海政法学院,2022,employment_flow,硕士,教育,1624.0,514.0,,
上海政法学院,2022,employment_flow,硕士,文化、体育和娱乐业,1624.0,514.0,,
上海政法学院,2022,employment_flow,硕士,建筑业,1299.0,411.0,,
上海政法学院,2022,employment_flow,整体,租赁和商务服务业,436.0,17.64,,
上海政法学院,2022,employment_flow,整体,制造业,316.0,12.78,,
上海政法学院,2022,employment_flow,整体,居民服务、修理和其他服务业,299.0,12.09,,
上海政法学院,2022,employment_flow,整体,公共管理、社会保障和社会组织,244.0,9.89,,
上海政法学院,2022,employment_flow,整体,批发和零售业,187.0,7.58,,
上海政法学院,2022,employment_flow,整体,金融业,137.0,5.55,,
上海政法学院,2022,employment_flow,整体,教育,136.0,5.49,,
上海政法学院,2022,employment_flow,整体,建筑业,136.0,5.49,,
上海政法学院,2022,employment_flow,整体,信息传输、软件和信息技术服务业,126.0,5.09,,
上海政法学院,2022,employment_flow,整体,科学研究和技术服务业,109.0,4.4,,
上海政法学院,2022,employment_flow,整体,文化、体育和娱乐业,94.0,3.82,,
上海政法学院,2022,employment_flow,整体,交通运输、仓储和邮政业,62.0,2.49,,
上海政法学院,2022,employment_flow,整体,农、林、牧、渔业,44.0,1.79,,
上海政法学院,2022,employment_flow,整体,卫生和社会工作,42.0,1.68,,
上海政法学院,2022,employment_flow,整体,住宿和餐饮业,37.0,1.5,,
上海政法学院,2022,employment_flow,整体,房地产业,34.0,1.39,,
上海政法学院,2022,employment_flow,整体,水利、环境和公共设施管理业,17.0,0.69,,
上海政法学院,2022,employment_flow,整体,电力、热力、燃气及水生产和供应业,14.0,0.58,,
上海政法学院,2022,employment_flow,整体,采矿业,1.0,0.06,,
上海政法学院,2021,employment_flow,本科,租赁和商务服务业,292.0,13.7,,
上海政法学院,2021,employment_flow,本科,居民服务、修理和其他服务业,262.0,12.27,,
上海政法学院,2021,employment_flow,本科,制造业,258.0,12.08,,
上海政法学院,2021,employment_flow,本科,教育,205.0,9.61,,
上海政法学院,2021,employment_flow,本科,批发和零售业,189.0,8.83,,
上海政法学院,2021,employment_flow,本科,公共管理、社会保障和社会组织,189.0,8.83,,
上海政法学院,2021,employment_flow,本科,文化、体育和娱乐业,146.0,6.82,,
上海政法学院,2021,employment_flow,本科,建筑业,130.0,6.1,,
上海政法学院,2021,employment_flow,本科,信息传输、软件和信息技术服务业,129.0,6.04,,
上海政法学院,2021,employment_flow,本科,金融业,93.0,4.35,,
上海政法学院,2021,employment_flow,硕士,租赁和商务服务业,66.0,20.35,,
上海政法学院,2021,employment_flow,硕士,公共管理、社会保障和社会组织,58.0,17.89,,
上海政法学院,2021,employment_flow,硕士,居民服务、修理和其他服务业,54.0,16.84,,
上海政法学院,2021,employment_flow,硕士,科学研究和技术服务业,26.0,8.07,,
上海政法学院,2021,employment_flow,硕士,教育,22.0,6.67,,
上海政法学院,2021,employment_flow,硕士,制造业,15.0,4.56,,
上海政法学院,2021,employment_flow,硕士,金融业,14.0,4.21,,
上海政法学院,2021,employment_flow,硕士,建筑业,12.0,3.86,,
上海政法学院,2021,employment_flow,硕士,批发和零售业,12.0,3.86,,
上海政法学院,2021,employment_flow,硕士,文化、体育和娱乐业,11.0,3.51,,
上海政法学院,2021,employment_flow,整体,租赁和商务服务业,362.0,14.74,,
上海政法学院,2021,employment_flow,整体,居民服务、修理和其他服务业,319.0,12.99,,
上海政法学院,2021,employment_flow,整体,制造业,268.0,10.9,,
上海政法学院,2021,employment_flow,整体,公共管理、社会保障和社会组织,252.0,10.25,,
上海政法学院,2021,employment_flow,整体,教育,225.0,9.15,,
上海政法学院,2021,employment_flow,整体,批发和零售业,198.0,8.05,,
上海政法学院,2021,employment_flow,整体,文化、体育和娱乐业,155.0,6.3,,
上海政法学院,2021,employment_flow,整体,建筑业,141.0,5.75,,
上海政法学院,2021,employment_flow,整体,信息传输、软件和信息技术服务业,137.0,5.59,,
上海政法学院,2021,employment_flow,整体,金融业,106.0,4.33,,
上海政法学院,2021,employment_flow,整体,科学研究和技术服务业,96.0,3.89,,
上海政法学院,2021,employment_flow,整体,房地产业,43.0,1.75,,
上海政法学院,2021,employment_flow,整体,交通运输、仓储和邮政业,39.0,1.59,,
上海政法学院,2021,employment_flow,整体,卫生和社会工作,34.0,1.37,,
上海政法学院,2021,employment_flow,整体,农、林、牧、渔业,28.0,1.15,,
上海政法学院,2021,employment_flow,整体,住宿和餐饮业,24.0,0.99,,
上海政法学院,2021,employment_flow,整体,电力、热力、燃气及水生产和供应业,14.0,0.55,,
上海政法学院,2021,employment_flow,整体,水利、环境和公共设施管理业,11.0,0.44,,
上海政法学院,2021,employment_flow,整体,采矿业,5.0,0.22,,
上海政法学院,2020,employment_flow,整体,教育,199.0,8.95,,
上海政法学院,2020,employment_flow,整体,租赁和商务服务业,188.0,8.46,,
上海政法学院,2020,employment_flow,整体,居民服务、修理和其他服务业,106.0,4.77,,
上海政法学院,2020,employment_flow,整体,国家机构,80.0,3.6,,
上海政法学院,2020,employment_flow,整体,科学研究和技术服务业,63.0,2.83,,
上海政法学院,2020,employment_flow,整体,金融业,63.0,2.83,,
上海政法学院,2020,employment_flow,整体,批发和零售业,58.0,2.61,,
上海政法学院,2020,employment_flow,整体,互联网和相关服务,32.0,1.44,,
上海政法学院,2020,employment_flow,整体,信息传输、软件和信息技术服务业,29.0,1.3,,
上海政法学院,2020,employment_flow,整体,建筑业,26.0,1.17,,
上海第二工业大学,2022,employment_flow,整体,制造业,960.0,27.75,,
上海第二工业大学,2022,employment_flow,整体,信息传输、软件和信息技术服务业,679.0,19.63,,
上海第二工业大学,2022,employment_flow,整体,科学研究和技术服务业,469.0,13.56,,
上海第二工业大学,2022,employment_flow,整体,批发和零售业,242.0,7.01,,
上海第二工业大学,2022,employment_flow,整体,建筑业,155.0,4.47,,
上海第二工业大学,2022,employment_flow,整体,文化、体育和娱乐业,146.0,4.23,,
上海第二工业大学,2022,employment_flow,整体,租赁和商务服务,145.0,4.2,,
上海第二工业大学,2022,employment_flow,整体,金融业,134.0,3.88,,
上海第二工业大学,2022,employment_flow,整体,交通运输、仓储和邮政业,98.0,2.84,,
上海第二工业大学,2022,employment_flow,整体,教育,77.0,2.22,,
上海第二工业大学,2020,employment_flow,硕士,环保行业,41.0,62.1,,
上海第二工业大学,2020,employment_flow,硕士,服务业,17.0,25.8,,
上海第二工业大学,2020,employment_flow,硕士,制造业,3.0,4.5,,
上海第二工业大学,2020,employment_flow,硕士,金融业,1.0,1.5,,
上海第二工业大学,2020,employment_flow,硕士,其他,4.0,6.1,,
上海第二工业大学,2020,employment_flow,本科,制造业,1003.0,28.65,,
上海第二工业大学,2020,employment_flow,本科,租赁和商务服务,460.0,13.13,,
上海第二工业大学,2020,employment_flow,本科,信息传输、软件和信息技术服务业,442.0,12.62,,
上海第二工业大学,2020,employment_flow,本科,服务业,403.0,11.52,,
上海第二工业大学,2020,employment_flow,本科,批发和零售业,319.0,9.12,,
上海第二工业大学,2020,employment_flow,本科,交通运输、仓储和邮政业,226.0,6.45,,
上海第二工业大学,2020,employment_flow,本科,教育,203.0,5.8,,
上海第二工业大学,2020,employment_flow,本科,建筑业,194.0,5.53,,
上海第二工业大学,2020,employment_flow,本科,文化、体育和娱乐业,152.0,4.33,,
上海第二工业大学,2020,employment_flow,本科,金融业,100.0,2.86,,
河北传媒学院,2022,employment_flow,本科,文化、体育和娱乐业,866.0,26.58,,
河北传媒学院,2022,employment_flow,本科,教育,855.0,26.24,,
河北传媒学院,2022,employment_flow,本科,公共管理、社会保障和社会组织,283.0,8.69,,
河北传媒学院,2022,employment_flow,本科,信息传输、软件和信息技术服务业,272.0,8.35,,
河北传媒学院,2022,employment_flow,本科,批发和零售业,151.0,4.64,,
河北传媒学院,2022,employment_flow,本科,各类专业设计与咨询服务业,115.0,3.54,,
河北传媒学院,2022,employment_flow,本科,金融业,85.0,2.62,,
河北传媒学院,2022,employment_flow,本科,行政，商业和环境保护辅助业,66.0,2.03,,
河北传媒学院,2022,employment_flow,本科,建筑业,58.0,1.77,,
河北传媒学院,2022,employment_flow,本科,制造业,52.0,1.6,,
河北传媒学院,2022,employment_flow,专科,文化、体育和娱乐业,381.0,37.13,,
河北传媒学院,2022,employment_flow,专科,教育,283.0,27.54,,
河北传媒学院,2022,employment_flow,专科,公共管理、社会保障和社会组织,55.0,5.39,,
河北传媒学院,2022,employment_flow,专科,信息传输、软件和信息技术服务业,49.0,4.79,,
河北传媒学院,2022,employment_flow,专科,建筑业,25.0,2.4,,
河北传媒学院,2022,employment_flow,专科,制造业,25.0,2.4,,
河北传媒学院,2022,employment_flow,专科,住宿和餐饮业,25.0,2.4,,
河北传媒学院,2022,employment_flow,专科,批发和零售业,18.0,1.8,,
河北传媒学院,2022,employment_flow,专科,各类专业设计与咨询服务业,18.0,1.8,,
河北传媒学院,2022,employment_flow,专科,食品烟草及加工业,18.0,1.8,,
河北传媒学院,2021,employment_flow,本科,文化、体育和娱乐业,1026.0,34.56,,
河北传媒学院,2021,employment_flow,本科,教育,696.0,23.44,,
河北传媒学院,2021,employment_flow,本科,信息传输、软件和信息技术服务业,218.0,7.33,,
河北传媒学院,2021,employment_flow,本科,公共管理、社会保障和社会组织,188.0,6.33,,
河北传媒学院,2021,employment_flow,专科,文化、体育和娱乐业,224.0,40.0,,
河北传媒学院,2021,employment_flow,专科,教育,140.0,25.0,,
河北传媒学院,2021,employment_flow,专科,信息传输、软件和信息技术服务业,56.0,10.0,,
河北传媒学院,2021,employment_flow,专科,医疗,28.0,5.0,,
河北传媒学院,2020,employment_flow,本科,教育,818.0,32.85,,
河北传媒学院,2020,employment_flow,本科,文化、体育和娱乐业,608.0,24.41,,
河北传媒学院,2020,employment_flow,本科,公共管理、社会保障和社会组织,174.0,6.98,,
河北传媒学院,2020,employment_flow,本科,信息传输、软件和信息技术服务业,145.0,5.83,,
河北传媒学院,2020,employment_flow,本科,批发和零售业,107.0,4.3,,
河北传媒学院,2020,employment_flow,专科,教育,190.0,29.79,,
河北传媒学院,2020,employment_flow,专科,文化、体育和娱乐业,167.0,26.24,,
河北传媒学院,2020,employment_flow,专科,批发和零售业,32.0,4.96,,
河北传媒学院,2020,employment_flow,专科,建筑业,32.0,4.96,,
河北传媒学院,2020,employment_flow,专科,信息传输、软件和信息技术服务业,27.0,4.26,,
上海商学院,2022,employment_flow,本科,租赁和商业服务业,235.0,18.64,,
上海商学院,2022,employment_flow,本科,信息传输、软件和信息技术服务业,158.0,12.53,,
上海商学院,2022,employment_flow,本科,金融业,159.0,12.61,,
上海商学院,2022,employment_flow,本科,制造业,136.0,10.79,,
上海商学院,2022,employment_flow,本科,居民服务、修理和其他服务业,128.0,10.15,,
上海商学院,2022,employment_flow,本科,批发和零售业,106.0,8.41,,
上海商学院,2022,employment_flow,本科,建筑业,62.0,4.92,,
上海商学院,2022,employment_flow,本科,交通运输、仓储和邮政业,48.0,3.81,,
上海商学院,2022,employment_flow,本科,科学研究和技术服务业,48.0,3.81,,
上海商学院,2022,employment_flow,本科,文化、体育和娱乐业,37.0,2.93,,
上海商学院,2022,employment_flow,本科,教育,33.0,2.62,,
上海商学院,2022,employment_flow,本科,住宿和餐饮业,23.0,1.82,,
上海商学院,2022,employment_flow,本科,公共管理、社会保障和社会组织,30.0,2.38,,
上海商学院,2022,employment_flow,本科,卫生和社会工作,23.0,1.82,,
上海商学院,2022,employment_flow,本科,房地产业,11.0,0.87,,
上海商学院,2022,employment_flow,本科,农、林、牧、渔业,9.0,0.71,,
上海商学院,2022,employment_flow,本科,水利、环境和公共设施管理业,7.0,0.56,,
上海商学院,2022,employment_flow,本科,电力、热力、燃气及水生产和供应业,5.0,0.4,,
上海商学院,2022,employment_flow,本科,采矿业,3.0,0.24,,
上海商学院,2022,employment_flow,专科,租赁和商业服务业,28.0,17.39,,
上海商学院,2022,employment_flow,专科,信息传输、软件和信息技术服务业,12.0,7.45,,
上海商学院,2022,employment_flow,专科,金融业,4.0,2.48,,
上海商学院,2022,employment_flow,专科,制造业,26.0,16.15,,
上海商学院,2022,employment_flow,专科,居民服务、修理和其他服务业,19.0,11.8,,
上海商学院,2022,employment_flow,专科,批发和零售业,19.0,11.8,,
上海商学院,2022,employment_flow,专科,建筑业,7.0,4.35,,
上海商学院,2022,employment_flow,专科,交通运输、仓储和邮政业,10.0,6.21,,
上海商学院,2022,employment_flow,专科,科学研究和技术服务业,4.0,2.48,,
上海商学院,2022,employment_flow,专科,文化、体育和娱乐业,8.0,4.97,,
上海商学院,2022,employment_flow,专科,教育,7.0,4.35,,
上海商学院,2022,employment_flow,专科,住宿和餐饮业,12.0,7.45,,
上海商学院,2022,employment_flow,专科,公共管理、社会保障和社会组织,1.0,0.62,,
上海商学院,2022,employment_flow,专科,卫生和社会工作,1.0,0.62,,
上海商学院,2022,employment_flow,专科,房地产业,1.0,0.62,,
上海商学院,2022,employment_flow,专科,农、林、牧、渔业,1.0,0.62,,
上海商学院,2022,employment_flow,专科,水利、环境和公共设施管理业,1.0,0.62,,
上海商学院,2022,employment_flow,专科,电力、热力、燃气及水生产和供应业,0.0,0.0,,
上海商学院,2022,employment_flow,专科,采矿业,0.0,0.0,,
上海商学院,2022,employment_flow,整体,租赁和商业服务业,263.0,18.5,,
上海商学院,2022,employment_flow,整体,信息传输、软件和信息技术服务业,170.0,11.95,,
上海商学院,2022,employment_flow,整体,金融业,163.0,11.46,,
上海商学院,2022,employment_flow,整体,制造业,162.0,11.39,,
上海商学院,2022,employment_flow,整体,居民服务、修理和其他服务业,147.0,10.34,,
上海商学院,2022,employment_flow,整体,批发和零售业,125.0,8.79,,
上海商学院,2022,employment_flow,整体,建筑业,69.0,4.85,,
上海商学院,2022,employment_flow,整体,交通运输、仓储和邮政业,58.0,4.08,,
上海商学院,2022,employment_flow,整体,科学研究和技术服务业,52.0,3.66,,
上海商学院,2022,employment_flow,整体,文化、体育和娱乐业,45.0,3.16,,
上海商学院,2022,employment_flow,整体,教育,40.0,2.81,,
上海商学院,2022,employment_flow,整体,住宿和餐饮业,35.0,2.46,,
上海商学院,2022,employment_flow,整体,公共管理、社会保障和社会组织,31.0,2.18,,
上海商学院,2022,employment_flow,整体,卫生和社会工作,24.0,1.69,,
上海商学院,2022,employment_flow,整体,房地产业,12.0,0.84,,
上海商学院,2022,employment_flow,整体,农、林、牧、渔业,10.0,0.7,,
上海商学院,2022,employment_flow,整体,水利、环境和公共设施管理业,8.0,0.56,,
上海商学院,2022,employment_flow,整体,电力、热力、燃气及水生产和供应业,5.0,0.35,,
上海商学院,2022,employment_flow,整体,采矿业,3.0,0.21,,
上海商学院,2020,employment_flow,本科,租赁和商务服务,163.0,9.31,,
上海商学院,2020,employment_flow,本科,制造业,197.0,11.26,,
上海商学院,2020,employment_flow,本科,信息传输、软件和信息技术服务业,162.0,9.26,,
上海商学院,2020,employment_flow,本科,金融业,127.0,7.26,,
上海商学院,2020,employment_flow,本科,文化、体育和娱乐业,116.0,6.63,,
上海商学院,2020,employment_flow,本科,教育,96.0,5.49,,
